Palavra,Embeddings
Curso de graduação de Tecnologia em Sistemas para Internet - Modalidade a Distância,"[-0.016556753, -0.017530803, -0.019664662, -0.006854369, -0.027417494, 0.02081569, -0.017775089, -0.040923044, 0.015699998, 0.055192858, -0.0064076735, 0.03319719, 0.055360924, 0.006120127, -0.0017629252, 0.012679174, -0.04794968, -0.04820263, -0.06026375, 0.010032316, -0.018959789, 0.022464871, -0.03707388, -0.03493619, -0.040120997, 0.0054207183, 0.008412105, 0.0141796805, 0.04355868, 0.02977503, 0.015763294, 0.008614815, -0.0130577115, -0.033325773, -0.005626032, -0.036968667, 0.01173014, -0.04743547, -0.010989133, -0.036339045, 0.033283025, 0.011409542, -0.0038917074, -0.07934739, -0.045092367, -0.010610431, 0.026103893, -0.037179235, -0.0015385365, 0.0027288462, -0.0038328764, 0.0361379, 0.015132923, 3.6523496e-05, -0.017753283, -0.011336072, -0.036867443, -0.031934932, -0.025266044, 0.0653985, 0.016617281, 0.041756347, 0.00151908, -0.04157218, 0.033654086, -0.0047655893, 0.0018000855, 0.025156565, -0.002650271, -0.024636494, -0.023018826, -0.0047844737, -0.005266265, -0.0018242296, -0.018285738, 0.077849485, 0.005965767, -0.008798127, -0.0051216935, 0.019048464, 0.024478188, 0.023888033, 0.0023437196, -0.006625615, -0.048509795, -0.028537067, 0.014324321, -0.0101406425, -0.022848975, 0.012904191, -0.043282565, 0.039706655, -0.012776819, 0.00763702, -0.028047541, 0.04057287, -0.004806289, 0.020779474, -0.021333184, 0.0069927154, 0.008678088, 0.068299934, -0.0018957077, 0.049898874, 0.0049607456, 0.021298934, -0.0055012917, -0.03201702, -0.014360851, -0.05008978, 0.017192183, 0.00829348, 0.04076788, -0.0020923936, -0.02129321, 0.021606212, -0.044880114, 0.003824146, -0.008150563, 0.0037646664, -0.05667889, 0.051786173, 0.0155803105, -0.014778648, -0.0015896652, -0.05842963, -0.040436078, 0.0569374, -0.016297815, -0.0094442535, -0.02977732, -0.014879957, 0.005337806, 0.02078809, 0.04172696, 0.031837087, 0.058256075, 0.038073484, 0.023223143, -0.006530799, 0.0019950115, 0.027981479, -0.004646044, 0.077819124, -0.004379137, 0.019443909, -0.0032151712, -0.027741298, -0.010844627, -0.0071250047, 0.012532967, -0.026653996, -0.0044294163, 0.03732068, 0.01691443, 0.009482635, 0.013109674, 0.015413091, -0.027330521, 0.017179746, 0.0055761337, -0.0038117166, -0.027251521, 0.038052443, 0.008586023, 0.0054370794, -0.026619662, 0.0015228991, 0.013466683, -0.038217537, 0.017387541, -0.03583099, 0.0012483955, 0.018788654, 0.00324611, -0.002658865, -0.0055746436, -0.0012693516, -0.0017036783, -0.01544138, -0.02092637, -0.02493447, 0.036049396, 0.05265749, 0.036775906, 0.012644073, 0.022481795, -0.0511173, -0.0032912928, -0.0047861985, 0.030592611, 0.03584091, -0.035308663, -0.0031596029, -0.02907797, 0.0060838824, -0.03568272, -0.034216356, 0.0053491727, -0.100926936, -0.050016727, 0.02820411, 0.005979532, 0.028175982, 0.05392836, -0.008392303, -0.018665226, 0.024328832, -0.045734633, -0.010775936, 0.032489385, 0.0066436753, -0.024228718, -0.053710103, 0.067512676, -0.0019134259, -0.02611137, 0.05436351, 0.03379802, 0.014238351, -0.02800653, 0.050998457, 0.01821939, 0.0019192309, 0.004967365, 0.02580854, -0.08482517, 0.04283086, -0.015817985, 0.022910397, 0.02792295, -0.0018774387, -0.0049952324, 0.026886027, 0.03334937, 0.006710492, 0.04819112, 0.07909388, 0.009774197, 0.022953933, -0.0006579936, 0.02739118, 0.047533922, 0.023005454, 0.049810153, 0.011182207, 0.019939464, -0.024329284, 0.0033149733, -0.019384801, -0.036658037, 0.040948477, -0.01304312, 0.019685179, -0.022422787, -0.005084015, 0.026597284, 0.047127195, -0.009845878, 0.002462918, -0.0066276835, 0.014324527, -0.033703268, 0.021383194, -0.0021316695, 0.001459963, 0.03583092, 0.0055798045, -0.023556208, -0.03621831, -0.057465877, -0.054870337, -0.06570417, 0.011175325, -0.04690125, 0.01280543, -0.018508011, -0.023287294, 0.044609807, -0.032124106, 0.016900206, 0.015219195, -0.015606156, 0.025675943, 0.031915873, 0.022182401, -0.028356986, 0.017437633, 0.006920158, 0.021116642, -0.010935254, -0.0019015623, 0.015609894, -0.052569002, -0.010129468, -0.019926336, -0.010808729, 0.044996534, -0.04576161, -0.026950594, 0.017993273, -0.017210957, 0.0062743924, -0.013813191, -0.016574621, 0.03312951, 0.002385594, -0.03765174, 0.045445483, 0.017698484, -0.045611165, 0.036365416, 0.020470498, 0.030124798, -0.046829067, 0.056680173, 0.021987058, 0.0092146415, -0.026298625, -0.016275411, -0.0013503373, -0.03774562, 0.0016025824, -0.017603334, 0.045004945, 0.022277966, 0.03143935, -0.04664408, 0.032242134, -0.02304153, -0.045010205, -0.037906148, -0.016095795, 0.00503302, 0.027461274, 0.037221573, -0.06622202, 0.022522327, 0.0017025509, -0.009349021, 0.073482394, -0.0369375, 0.010662768, 0.06927159, 0.013279874, 0.004280816, 0.018584484, -0.04879333, -0.002768529, 0.019463295, -0.031276982, 0.021139486, 0.011064737, -0.0019302323, 0.020045003, 0.034508836, -0.058131408, 0.046720076, 0.005784856, 0.0061100633, 0.037200946, 0.018698245, -0.013179618, -0.021664849, -0.01529055, -0.012051747, 0.0153276725, 0.057892177, 0.03852603, -0.07994349, 0.0030937972, -0.003097402, -0.051415365, -0.0011970291, 0.005438444, -0.044887956, 0.045139067, 0.0015340766, 0.037493616, -0.02561379, 0.0075516934, -0.027861554, 0.024145285, 0.043476578, 0.010530533, -0.019827021, 0.016580863, 0.014899821, -0.03985941, -0.053477842, 0.012446361, -0.009124595, -0.006991057, 0.018026086, -0.008154476, -0.06619651, 0.040414475, 0.036400903, 0.05482671, -0.008862235, 0.0059827366, -0.0064835986, 0.028796496, 0.006925954, -0.016674358, 0.011970682, -0.043769382, 0.029557666, -0.0059335064, 0.006579116, -0.04059505, -0.04003504, -0.008789203, 0.018124428, -0.025520349, 0.0013879517, -0.039919306, 0.013699536, 0.008630606, 0.03349594, 0.010928593, -0.020670835, -0.069004, 0.097553, 0.0032810846, -0.011108265, -0.03300274, -0.021844082, -0.0012118983, 0.045296982, -0.015651813, -0.008311037, 0.0074526067, -0.030429868, -0.04109977, -0.012671502, 0.048535436, -0.0031955962, -0.015749872, -0.023374736, 0.011838145, -0.029866485, -0.010042855, -0.028712967, 0.00089081115, -0.0010157761, 0.01999871, 0.0010296748, 0.001764603, -0.052914303, 0.0057080546, -0.012226747, 0.028227061, -0.02353582, -0.03634687, -0.025951697, -0.017954865, 0.020515608, 0.029148715, -0.004506319, -0.00012184903, -0.031863447, 0.048304882, -0.001699026, -0.032324888, 0.028175749, 0.000367136, 7.771557e-05, -0.0105913505, -0.0010201462, -0.047912046, 0.005976586, -0.021896662, -0.015656289, 0.025170885, -0.03397431, 0.003509522, 0.023783872, -0.063222274, -0.014185465, -0.0018108262, 0.040323377, 0.01654377, -0.048655473, -0.006594541, -0.038447157, 0.020425111, -0.0022305914, -0.043475684, -0.009227629, -0.01828789, -0.015476601, 0.05428113, -0.0011196289, -0.026138129, 0.028320435, 0.039175794, -0.010241661, 0.0050377627, 0.028721487, 0.022018868, -0.035780806, -0.033485427, -0.066495664, 0.02043041, -0.019651556, -0.061149463, 0.0203378, -0.023344101, -0.016777625, -0.042544037, -0.0062942547, -0.031132456, 0.04227798, 0.058853477, 0.055078063, -0.01017613, -0.004600569, -0.04863702, 0.021188643, 0.03867681, -0.046939835, -0.042831, 0.04672562, 0.009114206, 0.05773592, 0.0063615553, 0.0016261111, 0.009791443, -0.07761226, -0.024793107, -0.055444412, 0.03883831, -0.05103911, 0.0030114432, 0.005460968, 0.0074761407, 0.08187641, -0.0011881513, -0.0012956366, -0.05202858, 0.04477693, -0.026459584, -0.004164337, -0.007863167, 0.042444684, -0.04445314, 0.050952785, 0.038698617, 0.006811356, -0.014315851, 0.025799341, 0.010484213, -0.00025263586, -0.048853766, -0.03803746, 0.053936966, -0.0068397718, -0.0078004734, -0.011542427, -0.059869785, 0.016398923, -0.008306517, 0.014106718, 2.3503506e-05, 0.035482634, -0.035996288, 0.019283922, 0.056433458, -0.03395581, 0.014534515, -0.021228855, 0.063401625, 0.047310024, -0.040116712, -0.045726813, 0.0021270365, -0.03255258, -0.053529866, 0.0047101513, -0.0047573056, -0.0020712798, 0.00029280898, -0.032195892, -0.015387273, 0.003414516, 0.073366076, 0.072485566, 0.009323328, 0.008577984, -0.03008881, 0.06296798, 0.03705146, 0.0002739764, -0.0012544508, -0.04681777, 0.0017170251, -0.021593828, -0.041113973, -0.06707875, -0.048432633, -0.016306402, 0.053195342, -0.03966099, 0.020933922, -0.023853907, -0.018392716, -0.031455826, 0.0062245657, 0.020719692, 0.0047931327, 0.033735532, 0.021948624, 0.019063814, 0.02789861, -0.0851587, -0.0021873394, 0.007226259, 0.056259826, -0.009335915, -0.035976652, -0.015284955, 0.028760007, -0.02301665, -0.03214194, -0.039464623, -0.024521356, -0.009228433, 0.0034409768, 0.032707736, 0.007099953, 0.016563103, -0.01805307, -0.0122809, -0.007276686, -0.019860048, 0.014016829, -0.0192786, -0.02910742, 0.023973014, 0.030414583, -0.036008004, -0.0169777, -0.059339102, -0.015015047, -0.024788441, -0.011596049, 0.04964888, -0.053911503, 0.054070313, 0.017253535, -0.0067133605, 0.018487923, 0.009631249, -0.024728587, 0.00048688598, -0.05979398, -0.041851655, 0.00830038, 0.025594195, -0.023651872, 0.040194023, -0.018125221, 0.038290538, 0.03950121, 0.016648155, 0.02627133, -0.04400189, -0.014077188, -0.061730307, -0.006161909, -0.014464834, 0.033045184, -0.030909266, 0.015315553, 0.0470399, -0.024319336, 0.0402882, 0.052752376, -0.0069530443, -0.008286162, 0.0013131214, 0.020739175, -0.05338636, -0.038807414, -0.02749823, -0.014361915, 0.025659882, 0.02031586, 0.024196148, 0.035109412, -0.018896539, 0.006563519, -0.03337725, 0.04220161, -0.062015515, -0.055575445, -0.01899413, 0.026249336, 0.027060298, 0.046959024, -0.004188826, -0.0063533136, -0.032959227, -0.013004441, -0.015682768, -0.07110151, 0.0026381311, 0.02247648, 0.016551401, -0.009765079, -0.057380926, -0.0034442004, -0.020315068, 0.011402011, -0.006083515, 0.008134577, -0.027766118, -0.0223214, 0.010324824, 0.036525812, 0.004223288, 0.031900194, -0.033571996, 0.025954729, -0.0011420591, -0.030203767, -0.013240853, -0.026242903, -0.010534454, -0.0024632257, 0.03706665, 0.023302518, -0.021054808, 0.015551629, -0.06812866, -0.008407177, -0.050262228, -0.018007187, 0.04797985, 0.005247001, -0.033426844, -0.007173619, -0.004414472, 0.0007849336, -0.012536827, 0.0014785337, -0.04660429, -0.032618493, -0.00018831172, -0.035502438, -0.038853817, -0.043314762, -0.06616427, -0.010945414, -0.0342453, 0.048165906, 0.018900037, 0.07045517, 0.023039531, 0.007878349, -0.060019262, -0.04640455, -0.0306271, 0.028770953, -0.006163813, -0.057755098, 0.03456707, 0.04242169, 0.02932506, -0.020504834, -0.037695784, 0.009555375, 0.0069630407, -0.0076468647, 0.038038068, 0.0038847886, -0.02693526, 0.020411579, 0.008354527, 0.018022152, -0.007907153, 0.01621543, 0.041314285, -0.010501011, -0.046760786, -0.00055792177, 0.02166791, -0.04119448, 0.044606313, -0.021117331, 0.041578736, 0.035787072, -0.012754707, 0.026266396, 0.024033733, 0.049414046, 0.037146382, -0.0017751746, 0.018147431, 0.022411188, -0.029656265, -0.020334454, 0.029658865, 0.025538709, 0.0075289616, 0.041109204, -0.08473092, -0.018293219, -0.000102089434, 0.0114835035, 0.030140169, -0.050468855, -0.037486512, -0.014405387, 0.00036811348, 0.064862385, -0.02673281, -0.01081249, 0.024023676, -0.023316426, -0.011880273, 0.037057545, 0.03188759, -0.014414045, 0.009649694, 0.011226097, -0.0057033696, -0.029579822, 0.010851257, 0.012191305, -0.012762999, 0.0044835494, -0.02610014, -0.006222657, -0.024941403, -0.04979296, -0.031298578, 0.022098225, 0.025904164, -0.014128731, 0.028307835, 7.0540766e-05, -0.017984167, 0.0022808742, 0.009335443, -0.025342336, -0.0222239, 0.025622478, 0.017196072, -0.03746859, 0.0059435107, -0.026536988, -0.006369195, 0.031723287, 0.06945233, 0.0062894286, 0.08776219, 0.0085784495, -0.0011482522, 0.011567127, 0.008897222, -0.040390912, -0.004946906, -0.026468579, 0.008007647, 0.0029862744, 0.0027077373, -0.044100765, 0.008933437, 0.026419746, -0.022083696, 0.05707133, 0.021954456, 0.008361704, -0.02254216, -0.010020397, 0.05334732, 0.032022744, 0.0072246683, -0.00052124425, -0.00041859486, -0.022697458, -0.0010394598, -0.07177464, 0.05858645, -0.01222268, -0.03495764, -0.0021226194, -0.022286214, 0.002500606, 0.023462623, 0.016835382, -0.0011463457, 0.049730673, 0.02743602, 0.029725738, 0.004547539, -0.025922505, -0.043247737, 0.014052959, 0.035871558, 0.0060320203, -0.0009786035, -0.0014407566, 0.023401698, 0.0014986007, -0.011412622, 0.0057387776, -0.0039364533, -0.033663236, -0.0076867384, -0.014805639, -0.003753031, -0.020476595, 0.0039733574, 0.058922406, 0.034171212, -0.016701272, -0.05124812, -0.003070567, -0.03827448, 0.00061930803, -0.011812606, 0.06855779, -0.03881702, -0.09227929, 0.014098152, -0.011041231, 0.18342829, 0.033118717, 0.009507621, 0.013918479, -0.005709267, 0.019320078, 0.03114688, 0.0003911853, 0.07148408, 0.011837113, 0.06862451, 0.002496175, 0.043426998, 0.07613841, 0.008606077, 0.02805193, -0.015431624, 0.013876747, 0.024011258, -0.03028295, -0.04058563, -0.004782144, -0.028588314, -0.00522084, 0.021364227, 0.0075404136, 0.0041116197, 0.012131276, 0.01177059, -0.01929318, -0.008733434, -0.012112, -0.00974887, -0.0025695942, 0.011121393, 0.013774693, 0.014514117, -0.022166919, -0.024331883, 0.009520743, 0.015024973, -0.0011322041, 0.032417987, -0.0015849685, 0.02124285, 0.028237734, -0.0031083594, 0.002848258, 0.0604869, -0.0076457933, -0.00019881559, -0.043905333, 0.018162413, 0.019979822, -0.028577685, 0.010654423, -0.0043272167, -0.01460871, -0.011232191, 0.053263485, -0.008062318, 0.003992322, 0.015062961, -0.03483612, -0.03364356, -0.015654203, 0.055301502, 0.04368817, 0.031550165, -0.005912737, 0.013198226, -0.0049692956, -0.0020832808, -0.052836698, 0.020465199, 0.038021177, -0.035631932, 0.036156554, 9.370205e-05, -0.023381969, -0.010027581, -0.009703915, 0.0010679589, -0.018110376, 0.020743288, 0.027621167, -0.03205885, -0.036900852, -0.06765692, 0.028145945, 0.031540487, 0.026507663, -0.004856842, -0.017612187, 0.05417214]"
